id_left,id_right,record_left,record_right,label
420,9224,"COL Name VAL Wei Li COL Affiliation VAL 中国石油大学（华东）机电工程学院；教师教学发展中心、教学质量评估中心 COL Research Interests VAL 电磁检测方法与技术|智能化检测与监测装备|海工装备检/监测技术及应用 COL Papers VAL Zhao J, Li W*, Yuan X, et al. An End - to - End Physics - Informed Neural Network for Defect Identification and 3 - D Reconstruction Using Rotating Alternating Current Field Measurement. IEEE Transactions on Industrial Informatics, July 2023. 19(7), 8340 - 8350. COL Projects VAL 脉冲调制激励交变电磁场内部缺陷分层成像检测方法研究，国家自然基金面上项目，2023 - 2026","COL Name VAL Li Wei COL Affiliation VAL 华中师范大学公共管理学院 COL Papers VAL 魏来，李伟，“创新突围赛”：基层政府社会治理创新的组织逻辑，华中师范大学学报（人文社会科学版），2024年第4期|Li Wei,Wang Yingying, Producer services agglomeration and green growth: evidence from China,Economic Change and Restructuring,2024,Vol.57 COL Projects VAL 国家社科基金优秀博士论文出版项目：管理任务、管理资源与基层政府行为——基于Y区三个街道办事处的案例比较研究（23FYB056）|中国博士后科学基金面上项目：规模负荷视域下加强城市基层政府治理能力建设研究（2022M711281）",0
420,10605,"COL Name VAL Wei Li COL Affiliation VAL 中国石油大学（华东）机电工程学院；教师教学发展中心、教学质量评估中心 COL Research Interests VAL 电磁检测方法与技术|智能化检测与监测装备|海工装备检/监测技术及应用 COL Papers VAL Zhao J, Li W*, Yuan X, et al. An End - to - End Physics - Informed Neural Network for Defect Identification and 3 - D Reconstruction Using Rotating Alternating Current Field Measurement. IEEE Transactions on Industrial Informatics, July 2023. 19(7), 8340 - 8350. COL Projects VAL 脉冲调制激励交变电磁场内部缺陷分层成像检测方法研究，国家自然基金面上项目，2023 - 2026",COL Name VAL 李伟 COL Affiliation VAL 华北电力大学经济与管理学院 COL Papers VAL 未提及具体论文|未提及具体论文 COL Projects VAL 省部级科研项目|横向科研项目,0
420,12646,"COL Name VAL Wei Li COL Affiliation VAL 中国石油大学（华东）机电工程学院；教师教学发展中心、教学质量评估中心 COL Research Interests VAL 电磁检测方法与技术|智能化检测与监测装备|海工装备检/监测技术及应用 COL Papers VAL Zhao J, Li W*, Yuan X, et al. An End - to - End Physics - Informed Neural Network for Defect Identification and 3 - D Reconstruction Using Rotating Alternating Current Field Measurement. IEEE Transactions on Industrial Informatics, July 2023. 19(7), 8340 - 8350. COL Projects VAL 脉冲调制激励交变电磁场内部缺陷分层成像检测方法研究，国家自然基金面上项目，2023 - 2026","COL Name VAL 李伟 COL Affiliation VAL 中科院 COL Papers VAL Shuhui Yang, Wei Li, Wei Zhao, On Routing Schemes for Switch-based In-Vehicle Networks, Journal of Communications, accepted, 2014|Zimu Yuan, Lizhao You, Wei Li, Biao Chen, Zhiwei Xu, History-Aware Adaptive Backoff for Neighbor Discovery in Wireless Networks, Ad Hoc & Sensor Wireless Networks, 2013 COL Projects VAL 面向服务的分布式虚拟机，国家自然科学基金面上项目，2006.1-2008.12|生物信息学示范应用，国家自然科学基金重大研究计划子课题，2006.1-2009.12",0
442,1533,"COL Name VAL 王伟 COL Affiliation VAL 中国石油大学（华东）机电工程学院 COL Research Interests VAL 光学元件的智能制造与超精密检测 COL Papers VAL Wei Wang*; Zhen Zhang; et al, Envelope grinding of micro-cylinder array lenses using a near arc-profile wheel without on-machine precision truing, Journal of Materials Processing Technology, 2021, 289: 116927 COL Projects VAL 山东省自然科学基金重大基础研究项目子课题，石英玻璃光学元件超精密模压及其玻璃碳模具制造关键科学问题研究，2024.01-2026.12",COL Name VAL Wei Wang COL Affiliation VAL 上海应用技术大学香料香精化妆品学部 COL Papers VAL Structure Identification of Ganoderma lucidum Spore Polysaccharides and Their Antitumor Activity In Vivo|Anti-UV Microgel Based on Interfacial Polymerization to Decrease Skin Irritation of High Permeability UV Absorber Ethylhexyl Methoxycinnamate COL Projects VAL 无机颜料的表面改性及其在水体系中的分散研究|复方祛痘精油的开发研究 未明确,0
442,2294,"COL Name VAL 王伟 COL Affiliation VAL 中国石油大学（华东）机电工程学院 COL Research Interests VAL 光学元件的智能制造与超精密检测 COL Papers VAL Wei Wang*; Zhen Zhang; et al, Envelope grinding of micro-cylinder array lenses using a near arc-profile wheel without on-machine precision truing, Journal of Materials Processing Technology, 2021, 289: 116927 COL Projects VAL 山东省自然科学基金重大基础研究项目子课题，石英玻璃光学元件超精密模压及其玻璃碳模具制造关键科学问题研究，2024.01-2026.12","COL Name VAL Wei W. COL Affiliation VAL 西北大学榆林碳中和学院 COL Papers VAL 王香增,杨红,王伟,等.延长油田低渗透油藏提高采收率技术进展J.油气地质与采收率. 2022,29(4):69-75|张忠林,王伟*,赵习森,等.注CO2对延长化子坪原油物性的影响研究J.油田化学, 2019,36:(4): 491-498 COL Projects VAL 白豹油区致密油藏水平井注CO2强化溶解气驱动用基质原油机理研究，延长石油集团科技项目，2022.01-2024.12，主持|促进CO2与原油混相的伴生气体系构筑及其改善CO2驱油效果评价，陕西省创新能力支撑计划项目，2021.01-2023.12，主持",0
442,3374,"COL Name VAL 王伟 COL Affiliation VAL 中国石油大学（华东）机电工程学院 COL Research Interests VAL 光学元件的智能制造与超精密检测 COL Papers VAL Wei Wang*; Zhen Zhang; et al, Envelope grinding of micro-cylinder array lenses using a near arc-profile wheel without on-machine precision truing, Journal of Materials Processing Technology, 2021, 289: 116927 COL Projects VAL 山东省自然科学基金重大基础研究项目子课题，石英玻璃光学元件超精密模压及其玻璃碳模具制造关键科学问题研究，2024.01-2026.12","COL Name VAL 王伟 COL Affiliation VAL 成都信息工程大学自动化学院 COL Papers VAL Wang Z#,Wang W#, Zhang Z, Hu F, Xia X, Chen L. DeepEdge: A Novel Appliance Identification Edge Platform for Data Gathering, Capturing and Labeling. Sensors. 2022;22:2432.|Wei Wang, Zilin Wang, Yanru Chen, Min Guo, Zhengyu Chen, Yi Niu, Huangeng Liu, and Liangyin Chen*. “Bats: An Appliance Safety Hazards Factors Detection Algorithm with an Improved Nonintrusive Load Disaggregation Method.” Energies 14 (12): 3547. COL Projects VAL 基于量子密钥的物联网安全技术研究（装备预研重点实验室基金项目）|面向装备诊断和运维的区块链工况数据管理平台研究（四川省重点研发项目）",0
442,6499,"COL Name VAL 王伟 COL Affiliation VAL 中国石油大学（华东）机电工程学院 COL Research Interests VAL 光学元件的智能制造与超精密检测 COL Papers VAL Wei Wang*; Zhen Zhang; et al, Envelope grinding of micro-cylinder array lenses using a near arc-profile wheel without on-machine precision truing, Journal of Materials Processing Technology, 2021, 289: 116927 COL Projects VAL 山东省自然科学基金重大基础研究项目子课题，石英玻璃光学元件超精密模压及其玻璃碳模具制造关键科学问题研究，2024.01-2026.12",COL Name VAL 王伟 COL Affiliation VAL 四川轻化工大学 COL Papers VAL  COL Projects VAL,0
442,7406,"COL Name VAL 王伟 COL Affiliation VAL 中国石油大学（华东）机电工程学院 COL Research Interests VAL 光学元件的智能制造与超精密检测 COL Papers VAL Wei Wang*; Zhen Zhang; et al, Envelope grinding of micro-cylinder array lenses using a near arc-profile wheel without on-machine precision truing, Journal of Materials Processing Technology, 2021, 289: 116927 COL Projects VAL 山东省自然科学基金重大基础研究项目子课题，石英玻璃光学元件超精密模压及其玻璃碳模具制造关键科学问题研究，2024.01-2026.12","COL Name VAL 王伟 COL Affiliation VAL 华中师范大学生命科学学院 COL Papers VAL Wei Wang#, Hanxian Xiong#, Philipp Cyprys, Raphael Malka, María Flores - Tornero, Peng Zhao, Xiongbo Peng, Stefanie Sprunck, and Meng - Xiang Sun*. DMP8 and 9 regulate HAP2/GCS1 trafficking for the timely acquisition of sperm fusion competence. Proc Natl Acad Sci USA, e2207608119.|Wei Wang, Hanxian Xiong, Kaiting Sun, Bo Zhang, Meng - Xiang Sun*. New insights into cell - cell communications during seed development in flowering plants. J Integr Plant Biol, 215 - 229. COL Projects VAL",0
442,9068,"COL Name VAL 王伟 COL Affiliation VAL 中国石油大学（华东）机电工程学院 COL Research Interests VAL 光学元件的智能制造与超精密检测 COL Papers VAL Wei Wang*; Zhen Zhang; et al, Envelope grinding of micro-cylinder array lenses using a near arc-profile wheel without on-machine precision truing, Journal of Materials Processing Technology, 2021, 289: 116927 COL Projects VAL 山东省自然科学基金重大基础研究项目子课题，石英玻璃光学元件超精密模压及其玻璃碳模具制造关键科学问题研究，2024.01-2026.12","COL Name VAL Wang Wei COL Affiliation VAL 北京师范大学生命科学学院 COL Papers VAL Zhou, J - M., and Wang W. Single - cell multi - omics tell the secrets of plant immunity, Mol. Cell,2025,85:862 - 864|Miao, P., Wang, H., Wang, W., Wang, Z., Ke, H., Cheng, H., Ni, J., Liang, J., Yao, Y., Wang, J., Zhou, J - M., Lei, X. A widespread plant defense compound disarms bacterial type III injectisome assembly, Science,2025,387:948 COL Projects VAL",0
442,10822,"COL Name VAL 王伟 COL Affiliation VAL 中国石油大学（华东）机电工程学院 COL Research Interests VAL 光学元件的智能制造与超精密检测 COL Papers VAL Wei Wang*; Zhen Zhang; et al, Envelope grinding of micro-cylinder array lenses using a near arc-profile wheel without on-machine precision truing, Journal of Materials Processing Technology, 2021, 289: 116927 COL Projects VAL 山东省自然科学基金重大基础研究项目子课题，石英玻璃光学元件超精密模压及其玻璃碳模具制造关键科学问题研究，2024.01-2026.12","COL Name VAL 王伟 COL Affiliation VAL 北京理工大学宇航学院飞行器工程系 COL Papers VAL Three-dimensional terminal angle constrained robust guidance law with autopilot lag[[J]. Aerospace Science and Technology, 2019, 86(3): 160-176.|Neuroadaptive high-order fully-actuated system approach for roll autopilot with unknown uncertainties[[J]. Aerospace Science and Technology, 2024, 155: 109567 COL Projects VAL",0
442,11490,"COL Name VAL 王伟 COL Affiliation VAL 中国石油大学（华东）机电工程学院 COL Research Interests VAL 光学元件的智能制造与超精密检测 COL Papers VAL Wei Wang*; Zhen Zhang; et al, Envelope grinding of micro-cylinder array lenses using a near arc-profile wheel without on-machine precision truing, Journal of Materials Processing Technology, 2021, 289: 116927 COL Projects VAL 山东省自然科学基金重大基础研究项目子课题，石英玻璃光学元件超精密模压及其玻璃碳模具制造关键科学问题研究，2024.01-2026.12",COL Name VAL Wang Wei COL Affiliation VAL 武汉大学动力与机械学院 COL Papers VAL 无|无 COL Projects VAL 高压输电线路巡线机器人机器视觉与自主导航研究|无,0
450,10981,COL Name VAL 马宁 COL Affiliation VAL 中国石油大学 COL Research Interests VAL 智能网联汽车（机器人）|新能源汽车及底盘系统动力学|汽车电子电气架构及轻量化技术 COL Papers VAL  COL Projects VAL 国家自然科学基金项目,COL Name VAL 马宁 COL Affiliation VAL 贵州师范大学音乐学院 COL Papers VAL 《歌唱审美的外视觉探讨》音乐时空2015年第八期 |《论以音乐美的构成要素指导歌唱的审美》艺术品鉴2016年第七期 COL Projects VAL,0
458,2365,"COL Name VAL 刘静 COL Affiliation VAL 中国石油大学机电工程学院 COL Research Interests VAL 海洋可再生能源发电技术及其系统|海上漂浮式风力发电|新型海洋电力传动及装备 COL Papers VAL Jing Liu, Runbo Wang, Jilong Hu et al. Study on Improving the Levitation Force for a Maglev Load Reduction Machine[[J], IEEE Transactions on Applied Superconductivity, vol. 31, no. 8, pp. 1 - 5, Nov. 2021, Art no. 4400805. COL Projects VAL 浮式垂直轴风电用可控场调制多端口轴向磁通发电机及其控制系统研究。山东省自然科学基金面上项目，2024.01 - 2026.12",COL Name VAL 刘静 COL Affiliation VAL 山东大学环境研究院 COL Papers VAL 未明确列出具体论文|未明确列出具体论文 COL Projects VAL 未明确列出具体项目|未明确列出具体项目,0
458,10126,"COL Name VAL 刘静 COL Affiliation VAL 中国石油大学机电工程学院 COL Research Interests VAL 海洋可再生能源发电技术及其系统|海上漂浮式风力发电|新型海洋电力传动及装备 COL Papers VAL Jing Liu, Runbo Wang, Jilong Hu et al. Study on Improving the Levitation Force for a Maglev Load Reduction Machine[[J], IEEE Transactions on Applied Superconductivity, vol. 31, no. 8, pp. 1 - 5, Nov. 2021, Art no. 4400805. COL Projects VAL 浮式垂直轴风电用可控场调制多端口轴向磁通发电机及其控制系统研究。山东省自然科学基金面上项目，2024.01 - 2026.12",COL Name VAL Jing L. COL Affiliation VAL 西安工程大学管理学院 COL Papers VAL  COL Projects VAL,0
473,4451,"COL Name VAL Lei W. COL Affiliation VAL 中国石油大学 COL Research Interests VAL 海洋油气装备设计与制造|海洋平台智能化设计|海洋油气装备智能化监测 COL Papers VAL Wu Lei*, Huang Xiaodong, Cui Junguo, Liu Chao, Xiao Wensheng, Modified Adaptive Ant Colony Optimization Algorithm and Its Application for Solving Path Planning of Mobile Robot [[J]. Expert Systems with Applications. 2023, 215, 119410. COL Projects VAL 国家重点研发课题，深水海底连续管钻井系统集成设计与总体方案研究，2021YFB3401401，196万，主持",COL Name VAL Wu Lei COL Affiliation VAL 青大 COL Papers VAL  COL Projects VAL 青海大学省部共建三江源生态与高原农牧业国家重点实验室自主课题1项|青海大学三类课程建设1项,0
473,11891,"COL Name VAL Lei W. COL Affiliation VAL 中国石油大学 COL Research Interests VAL 海洋油气装备设计与制造|海洋平台智能化设计|海洋油气装备智能化监测 COL Papers VAL Wu Lei*, Huang Xiaodong, Cui Junguo, Liu Chao, Xiao Wensheng, Modified Adaptive Ant Colony Optimization Algorithm and Its Application for Solving Path Planning of Mobile Robot [[J]. Expert Systems with Applications. 2023, 215, 119410. COL Projects VAL 国家重点研发课题，深水海底连续管钻井系统集成设计与总体方案研究，2021YFB3401401，196万，主持","COL Name VAL 吴磊 COL Affiliation VAL 西安工程大学纺织科学与工程学院 COL Papers VAL 吴磊, 宋茜. PBO单丝断裂微观结构分析.J西安工程科技学院学报. 2007,(03):306-309.|吴磊, 杨家密, 陈婵. 梳理前后阻燃纤维性能的变化J. 上海纺织科技. 2014,42(02): 49-50+64. COL Projects VAL 《阻燃纤维性能及织物设计与开发研究》陕西省教育厅2011年自然科学专项（11JK0968）|《柔性传感器用不锈钢纤维的筛选及织物性能分析》陕西省教育厅科研计划项目（18jk0337）",0
488,75,"COL Name VAL 张人千 COL Affiliation VAL  COL Research Interests VAL 生产服务系统运营|供应链管理|运筹优化与管理决策 COL Papers VAL Dai Guyu, Zhang Xicai, Zhang Ren - Qian*. Two - Stage robust optimization approach for supplier selection, development, and order allocation under uncertainty. Omega,2026,138(103413):1 - 16. COL Projects VAL 面向供应链稳定性的型号产品供应商培育与合同激励机制研究，国家自然科学基金面上项目","COL Name VAL 张人千 COL Affiliation VAL 北京航空航天大学经济管理学院 COL Papers VAL Zhao Wencong, Zhang Renqian, Luo Kaiping*, Wang Wubin. A two - stage stochastic programming method for a heterogeneous vehicle routing problem with time windows and stochastic demand. Expert Systems with Applications,2025,291(128463):1 - 21.|Dai Guyu, Liao Mingjuan, Zhang Renqian*. A bi - level programming model for the location - allocation of medical testing facilities with cross infection risk during pandemics. Journal of Industrial and Management Optimization,2025,21(7):5010 - 5035. COL Projects VAL 强势制造商主导的制造 - 服务供应链关联分析与博弈协调研究，国家自然科学基金面上项目|正外部性影响下关联产品的随机需求估计与货位分配问题研究，国家自然科学基金面上项目",0
496,8077,"COL Name VAL 黄劲松 COL Affiliation VAL 北京航空航天大学经济管理学院 COL Research Interests VAL 数字营销和智能营销|品牌管理与整合营销传播|企业数字化转型 COL Papers VAL Zhang,S.,Wakefield,R.,Huang,J. S.,and Li, X. Exploring determinants of consumers’ attitudes toward real - time bidding (RTB) advertising. Information Technology & People. COL Projects VAL 国家自然科学基金项目","COL Name VAL 黄劲松 COL Affiliation VAL 北京空航天大学经济管理学院 COL Papers VAL Li J. & Huang J. S. Dimensions of artificial intelligence anxiety based on integrated fear acquisition theory. Technology in Society.|Leong, C., Pan,S.L., Leidner, D.,&Huang, J. S. Platform Leadership: Managing Boundaries for the Network Growth of Digital Platforms. Journal of the Association for Information Systems,2019,20(10):1531 - 1565. COL Projects VAL 教育部项目|未提及第三个项目",0
498,4336,COL Name VAL 王楠 COL Affiliation VAL 北京航空航天大学 COL Research Interests VAL 创新管理|数字化管理|科技创新与知识管理 COL Papers VAL 焦豪，王林栋，王楠*，赫昭然.数字平台生态系统中互补者产品策略对经营绩效的影响研究.南开管理评论，2025. COL Projects VAL 未提及具体项目,"COL Name VAL Nan Wang COL Affiliation VAL 武汉大学信息管理学院 COL Papers VAL Sun, Y., Wang, N.*, and Peng, Z.Working for One Penny: Understanding Why People Would Like to Participate in Online Tasks with Low Payment, Computers in Human Behavior,2011|Sun, Y., Wang, N.*, Guo, X., Peng, Z.Understanding the Acceptance of Mobile Health Services: A Comparison and Integration of Alternative Models, Journal of Electronic Commerce Research,2013 COL Projects VAL",0
498,4960,COL Name VAL 王楠 COL Affiliation VAL 北京航空航天大学 COL Research Interests VAL 创新管理|数字化管理|科技创新与知识管理 COL Papers VAL 焦豪，王林栋，王楠*，赫昭然.数字平台生态系统中互补者产品策略对经营绩效的影响研究.南开管理评论，2025. COL Projects VAL 未提及具体项目,COL Name VAL 王楠 COL Affiliation VAL  COL Papers VAL  COL Projects VAL 球磨机械化学处置溴代阻燃剂电子垃圾固废，深圳市知识创新计划基础研究项目（No. YCYJ20150616144425374），2015.10 - 2017.10,0
498,8300,COL Name VAL 王楠 COL Affiliation VAL 北京航空航天大学 COL Research Interests VAL 创新管理|数字化管理|科技创新与知识管理 COL Papers VAL 焦豪，王林栋，王楠*，赫昭然.数字平台生态系统中互补者产品策略对经营绩效的影响研究.南开管理评论，2025. COL Projects VAL 未提及具体项目,COL Name VAL 王楠 COL Affiliation VAL 北京师范大学外国语言文学学院 COL Papers VAL 性别与伦理间的安提戈涅：黑格尔之后|Self-exile in Translating Butlerian Diaspora: Translator’s Notes COL Projects VAL 教育部人文社科规划项目,0
498,10881,COL Name VAL 王楠 COL Affiliation VAL 北京航空航天大学 COL Research Interests VAL 创新管理|数字化管理|科技创新与知识管理 COL Papers VAL 焦豪，王林栋，王楠*，赫昭然.数字平台生态系统中互补者产品策略对经营绩效的影响研究.南开管理评论，2025. COL Projects VAL 未提及具体项目,"COL Name VAL 王楠 COL Affiliation VAL 北京工商大学 COL Papers VAL Nan Wang*, Mingdi Xiao, Ivan Savin, Complementarity Effect in the Innovation Strategy: Internal R&D and Acquisition of Capital with Embodied Technology, The Journal of Technology Transfer, 2021, 46(03): 459–482 (SSCI)|Nan Wang*，Victor Tiberius, Xiangxiang Chen, Alexander Brem, Fei Yu, Idea Selection and Adoption by Users-a Process Model in an Online Innovation Community, Technology Analysis and Strategy Management, 2021, 33(9): 1036-1051 (SSCI) COL Projects VAL 企业网络创新社区中用户在线参与创新行为影响因素及用户间互动作用机制研究，国家自然基金项目，71602006，2017.1－2019.12|科创中心建设背景下领先用户创新机制研究，北京市哲学社科重点项目，21DTR052，2021.08-2024.07",0
498,13678,COL Name VAL 王楠 COL Affiliation VAL 北京航空航天大学 COL Research Interests VAL 创新管理|数字化管理|科技创新与知识管理 COL Papers VAL 焦豪，王林栋，王楠*，赫昭然.数字平台生态系统中互补者产品策略对经营绩效的影响研究.南开管理评论，2025. COL Projects VAL 未提及具体项目,COL Name VAL Nan Wang COL Affiliation VAL 中国科学院空天信息创新研究院 COL Papers VAL  COL Projects VAL 星载薄膜相控阵天线项目 负责人 国家任务 2023.01—2025.12|星载薄膜反射面天线项目 负责人 国家任务 2023.01—2025.12,0
501,1053,COL Name VAL 刘涛 COL Affiliation VAL 北京航空航天大学生物与医学工程学院 COL Research Interests VAL 脑健康评估|个体化精准神经调控|核磁共振图像处理与分析 COL Papers VAL 近年以第一作者和通讯作者发表SCI论文三十余篇 COL Projects VAL 国家重点研发计划课题,COL Name VAL 刘涛 COL Affiliation VAL 江苏师范大学文学院 COL Papers VAL 《1930年代左翼文学运动的媒介策略——以“京海之争”为例》|《从图文关系看故实规鉴画的演变——以〈锁谏图〉为例》 COL Projects VAL 国家社会科学基金青年项目“历代魏晋风度图像谱系研究”,0
501,1480,COL Name VAL 刘涛 COL Affiliation VAL 北京航空航天大学生物与医学工程学院 COL Research Interests VAL 脑健康评估|个体化精准神经调控|核磁共振图像处理与分析 COL Papers VAL 近年以第一作者和通讯作者发表SCI论文三十余篇 COL Projects VAL 国家重点研发计划课题,"COL Name VAL Liu Tao COL Affiliation VAL 成都信息工程大学电子工程学院 COL Papers VAL ADS-B Based Wind Speed Vector Inversion Algorithm，in IEEE Access, 2020年1月，SCI期刊，第1作者|The Application of the Machine Learning Method in Electromyographic Data, IEEE Access, 2020年1月，SCI期刊，第1作者 COL Projects VAL 川西北生态示范区对周边区域气候影响定量评估研究，四川省科技厅自然科学基金，第3主研人|基于安卓系统的模糊一维条码识别系统，横向，项目负责人",0
501,5967,COL Name VAL 刘涛 COL Affiliation VAL 北京航空航天大学生物与医学工程学院 COL Research Interests VAL 脑健康评估|个体化精准神经调控|核磁共振图像处理与分析 COL Papers VAL 近年以第一作者和通讯作者发表SCI论文三十余篇 COL Projects VAL 国家重点研发计划课题,COL Name VAL Liu Tao COL Affiliation VAL 浙江理工大学纺织科学与工程学院（国际丝绸学院） COL Papers VAL 发表于J Mater Chem B期刊|发表于Mater Sci Eng C期刊 COL Projects VAL 浙江省自然科学基金一般项目|浙江省教育厅一般项目,0
501,12273,COL Name VAL 刘涛 COL Affiliation VAL 北京航空航天大学生物与医学工程学院 COL Research Interests VAL 脑健康评估|个体化精准神经调控|核磁共振图像处理与分析 COL Papers VAL 近年以第一作者和通讯作者发表SCI论文三十余篇 COL Projects VAL 国家重点研发计划课题,"COL Name VAL 刘涛 COL Affiliation VAL 云南农业大学农学与生物技术学院 COL Papers VAL Qing Zhang, Guanghui Kong, Gaokun Zhao, Jun Liu, Honggang Jin, Zhihua Li, Guanghai Zhang, Tao Liu*. Microbial and enzymatic changes in cigar tobacco leaves during air‑curing and fermentation. Applied Microbiology and Biotechnology. 2023(107) :5789–5801 |Wang Xianju, Li Zhihua, Jin Honggang, Huang Xiaoming, Xiao Xubin, Zi Shuhui, Tao Liu*. Effects of mushroom-tobacco rotation on microbial community structure in continuous-cropping tobacco soil. Journal of Applied Microbiology , 2023. COL Projects VAL 国家自然科学基金：内生菌促进滇重楼皂苷类活性成分积累的机理研究，2015.01-2018.12，主持 |国家自然科学基金：滇重楼结构发育与皂苷积累的光照效应，2016.01-2019.12，主持",0
508,5811,"COL Name VAL 常凌乾 COL Affiliation VAL  COL Research Interests VAL 纳米电穿孔|细胞生物芯片|生物传感器 COL Papers VAL D.Yin., et al. L.Chang*, Nature, 642, 1051. COL Projects VAL 基金委国家杰青项目","COL Name VAL 常凌乾 COL Affiliation VAL 北京航空航天大学 COL Papers VAL Y. Wang et al. L.Chang*, Cell, (AIP).|H. Wu., et al. L. Chang*, Nature Electronics, 2024, 7, 299. COL Projects VAL 教育部高层次人才项目|中组部高层次青年人才项目",0
510,7404,COL Name VAL 帅梅 COL Affiliation VAL  COL Research Interests VAL 康复机器人|神经重塑机制|生物力学 COL Papers VAL  COL Projects VAL 国家重点研发计划课题“下肢支撑助力机器人研发与试验”,COL Name VAL 帅梅 COL Affiliation VAL 北京航空航天大学 COL Papers VAL  COL Projects VAL 北京市科委专项“基于增强现实技术的沉浸式老年康复机器人开发与应用”|北京市科委G20工程医药产业创新研发项目“下肢外骨骼康复训练机器人临床研究”,0
515,3392,"COL Name VAL 许燕 COL Affiliation VAL 北京航空航天大学生物与医学工程学院 COL Research Interests VAL 机器学习|医学数据挖掘|医学图像处理 COL Papers VAL Yan Xu, Yining Wang, Tianren Liu, Junichi Tsujii, and Eric I-Chao Chang, An end-to-end system to identify temporal relation in discharge summaries: 2012 i2b2 challenge, in Journal of American Medical Informatics Association, BMJ Group, February 2013. COL Projects VAL 国家自然科学面上项目","COL Name VAL 许燕 COL Affiliation VAL 北京师范大学心理学部 COL Papers VAL Zhao, J., Guo, Z., Jiao, L., Yu, M., Shi, H., & Xu, Y*. (2024). Do Shy Individuals Engage in Cyber Aggression? The Multiple Mediation of Passive Use and Relative Deprivation and the Moderation of Moral Sensitivity. Social Science Computer Review, 42(1), 143–161|Jiao, L., Ren, Z., Guo, Z., Gao, S., & Xu, Y*. (2023). Individual differences in place attachment and pro-environmental behavior: Pride as an emotional tie. Personality and Individual Differences, 214, 112357 COL Projects VAL Healthy express couriers: Tackling stress at work in a digital era，国际合作课题|中国人道德认知和情绪特点的心理、脑与人工智能跨学科研究子项目：中国人道德认知特点的心理与脑科学研究，国家社会科学基金重大项目",0
515,8614,"COL Name VAL 许燕 COL Affiliation VAL 北京航空航天大学生物与医学工程学院 COL Research Interests VAL 机器学习|医学数据挖掘|医学图像处理 COL Papers VAL Yan Xu, Yining Wang, Tianren Liu, Junichi Tsujii, and Eric I-Chao Chang, An end-to-end system to identify temporal relation in discharge summaries: 2012 i2b2 challenge, in Journal of American Medical Informatics Association, BMJ Group, February 2013. COL Projects VAL 国家自然科学面上项目","COL Name VAL 许燕 COL Affiliation VAL 华中农业大学 COL Papers VAL Shuai Jike, Zhang Lingyan, Hu Zhimin, Jia Caihua, Niu Meng, Zhao Siming, Xu Yan*. Role of the in - situ - produced dextran by lactic acid bacteria in the texture modification of pea flour pastes. Food Research International, 2023.|Ge Wenju, Xu Yan*, Niu Meng*, Jia Caihua, Zhao Siming. The differentiation between condensed and hydrolyzable tannins with different molecular weights. Journal of Cereal Science, 2023. COL Projects VAL 教育部中央高校基本科研业务项目，乳酸菌发酵法对蚕豆蛋白体系质构特性的调控与机制研究，2020.01 - 2022.12|企业产学研合作项目，中式菜肴速冻预制品绿色制造关键技术与装备开发及示范，2022.07 - 2024.07",0
526,261,"COL Name VAL 李萍 COL Affiliation VAL 北京航空航天大学 COL Research Interests VAL 导电及磁性生物材料|药物缓释载体|物理因素在组织工程中的应用 COL Papers VAL Kun Li, Jun-Wei Xu, Jing-Xi Wang, Xue-Nan Gu, Ping Li*, and Yu-Bo Fan*, Oriented/Dual-Gradient in Structure and Mechanics Chitosan Hydrogel Bio-Films Based on Stretching for Guiding Cell Orientation. Composites Part B-Engineering, 2022, 232, 109616. COL Projects VAL 国家自然基金委项目","COL Name VAL 李萍 COL Affiliation VAL 合肥工业大学材料科学与工程学院 COL Papers VAL Ping Li, et al., Diffusion Bonding of TA15 and Ti2AlNb Alloys, Journal of Materials Engineering and Performance, 2017.|Ping Li, et al., Study on High - Temperature Flow Behavior of TA15 Titanium Alloy, Journal of Materials Engineering and Performance, 2016. COL Projects VAL 非致密钨闭塞式背压变通道转角双向镦挤非平衡晶界形成及其对脆性的影响机理研究，国家自然科学基金面上项目，2017.1-2020.12.|钛合金超声辅助闭塞式旋转梯度挤压超细晶梯度组织调控机理研究，国家自然科学基金面上项目，2020.1-2023.12.",0
526,6143,"COL Name VAL 李萍 COL Affiliation VAL 北京航空航天大学 COL Research Interests VAL 导电及磁性生物材料|药物缓释载体|物理因素在组织工程中的应用 COL Papers VAL Kun Li, Jun-Wei Xu, Jing-Xi Wang, Xue-Nan Gu, Ping Li*, and Yu-Bo Fan*, Oriented/Dual-Gradient in Structure and Mechanics Chitosan Hydrogel Bio-Films Based on Stretching for Guiding Cell Orientation. Composites Part B-Engineering, 2022, 232, 109616. COL Projects VAL 国家自然基金委项目",COL Name VAL 李萍 COL Affiliation VAL 上海理工大学光电信息与计算机工程学院 COL Papers VAL  COL Projects VAL 上海市科委项目一项,0
